Collection Name,Title#1,Subtitle#1,Name Display Form#1,Name Role Term Text#1,Name Display Form#2,Name Role Term Text#2,Type of Resource#1,Date Created#1,Date Created Encoding#1,Date Captured#1,Date Created#2,Date Created Encoding#2,Language Term#1,Language Term#2,Form#1,Form Authority#1,Form Type#1,Digital Origin#1,Abstract#1,Note#1,Subject Topic#1,Subject Authority#1,Subject Geographic#1,Subject Geographic Authority#1,Subject Temporal#1,Subject Temporal Authority#1,Subject Name#1,Subject Topic#2,Subject Authority#2,Subject Geographic#2,Subject Geographic Authority#2,Subject Temporal#2,Subject Temporal Authority#2,Subject Name#2,Subject Geographic Code#2,Subject Topic#3,Subject Authority#3,Subject Geographic#3,Subject Geographic Authority#3,Subject Temporal#3,Subject Temporal Authority#3,Subject Name#3,Related Item#1,Related Item Type#1,Related Item Identifier#1,Identifier#1,Physical Location#1,Physical Location Type#1,Access Condition,Scanning technician#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
Don Campbell Papers,NB Q Compositions,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,This card contains a list of Nadia Boulanger's compositions,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_082,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546521,,
Don Campbell Papers,Funny composition,"Robb IV, 8","Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Don Campbell wonders about Nadia Boulanger's response to Livingston Gearhart's Acropolis for one bicycle, three bicycle pumps, three setting hens, one bathtub, a sledge hammer, tuned wine bottles, exlophone, and a shield and spear.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_083,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546532,,
Don Campbell Papers,Brandly Interview,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Brandly (Branly?) comments on Nadia Boulanger's faith and disposition.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_084,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546543,,
Don Campbell Papers,Tape interview on NB,Touron-Branly,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Touron-Branly recalls Nadia Boulanger's nintieth birthday celebration, that Nadia wished to be called by her Russian name toward the end of her life. Here also is a recollection that Boulanger had no desire to combine arts.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_085,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546554,,
Don Campbell Papers,The First Woman…,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"This card contains a note on Nadia Boulanger's legacy as the first woman to do several activities in music, noting that she did not care to discuss this.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_086,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546565,,
Don Campbell Papers,Suzanne Hoover on NB,"American Scholar, Autumn, 77","Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Suzanne Hoover describes Nadia Boulanger's disposition and personality.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_087,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546576,,
Don Campbell Papers,NB John Price phone,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,John Price recalls that Nadia Boulanger taught the two sons of her servant--the boys often attended her analysis classes.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_088,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546587,,
Don Campbell Papers,NB Q on Art,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Nadia Boulanger states that art is not emotion but is rather the manner of expressing emotion.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_089,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546598,,
Don Campbell Papers,NB Rodin,"Robb, IV, 4","Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Someone (Nadia Boulanger?) here quotes Rodin--that ""we prepare forms for beauty, but we don't know whether it will come to live there.""",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_090,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546609,,
Don Campbell Papers,NB Q on teaching,,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger states that as long is she is hard on a student, there is hope; if she is nice, that is a bad sign.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_091,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546620,,
Don Campbell Papers,NB Composers,K 114,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,Nadia Boulanger states that it is a tragedy to be a composer and not a musician--it is to have genius with no talent.,,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_092,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546631,,
Don Campbell Papers,NB philosophy,"Robb, V, 7","Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"This card contains a series of quotes by Nadia Boulanger. It includes her philosophy on composers, silence, the privilege of being awake and of being old.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_093,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546642,,
Don Campbell Papers,NB in lesson with Don Campbell,on life,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"Nadia Boulanger tells Don Campbell that despite the fact that music is sad, we must always be happy to do it, for sadness has a reason.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_094,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546653,,
Don Campbell Papers,NB philosophy,K. 104,"Campbell, Don",author,,,text,,,,,,English,,note cards,,material,reformatted digital,"In a statement presumably regarding musical discipline, Nadia Boulanger states, ""Loose is not beautiful-loose is loose.""",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_07_095,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546664,,
Don Campbell Papers,Le Pianiste Emile Naoumoff évoque Nadia Boulanger sur le petit écran.,,,,,,text,,,,,,French,,clippings (information artifacts),aat,material,reformatted digital,"An article in the newspaper, ""La Repulique,"" reports in 1986 that one of Nadia Boulanger's last pupils evokes her in a television performance.",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_08_001,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546675,,amrc_campbell_2_8.pdf
Don Campbell Papers,List of Names,,"Campbell, Don",author,,,text,,,,,,English,,,,,reformatted digital,"This piece of paper contains a list of names, the most prominent is Harriet Ely (along with her telephone number).",,Musicology,lcsh,United States,lcsh,Twentieth century,lcsh,,,,,,,,,,,,,,,,,,,,Campbell02_08_002,American Music Research Center,current,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Ward, Michael",546685,,amrc_campbell_2_8.pdf
